Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
33, 43.2, 88.66199, 99.1, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 0.94, 1.0, 0.98, 1.0, 1.0, 1.0, 0.98, 1.0, 0.94]", "[ACHA006, ECF012, EES008, EMM029, EWO003, LAL003, LBB006, LBI046, LMA021, LPL018, SBB012, SEL016, SMA025, SNV009, SOD016, SPL003, SSS016, SWA008]"
34, 51.70001, 90.21401, 98.7, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 0.98, 1.0, 0.96, 0.94, 0.98, 0.96, 0.98, 1.0, 0.98, 1.0, 1.0, 0.98]", "[ACHA006, ACWS001, EES008, EMM029, FSP003, LAL003, LBB006, LBI046, LPL018, OBI024, SBB012, SCO027, SDD031, SMA025, SNV009, SOD016, SPL003, SSS016]"
35, 52.199997, 92.792, 98.99999, "[1.0, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 0.96]", "[ACHA006, ECF012, EES008, EMM007, EMM029, EWO003, LAL003, LBB006, LBI046, LMA021, LPL018, SBB012, SEL016, SMA025, SNV009, SOD016, SPL003, SWA008]"
36, 62.000008, 93.832, 99.3, "[1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 0.98, 1.0, 1.0, 0.92, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACHA006, ECF012, EES008, EMM007, EMM029, EWO003, LAL003, LBB006, LBI046, LMA021, LPL018, SBB012, SEL016, SMA025, SNV009, SOD016, SPL003, SWA008]"
37, 55.299995, 91.77001, 99.19999, "[1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 0.94, 1.0, 0.98, 0.98, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACHA006, ACWS001, EES008, EMM029, FSP003, LBB006, LBI046, LCA030, LPL018, SAS024, SBB012, SCO027, SDD031, SMA025, SNV009, SOD016, SPL003, SSS016]"
38, 57.7, 94.462006, 99.399994, "[1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 0.98, 1.0, 1.0, 0.98, 0.98, 0.98, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACHA006, ACWS001, EES008, EMM029, FSP003, LBB006, LBI046, LCA030, LPL018, SAS024, SBB012, SCO027, SDD031, SMA025, SNV009, SOD016, SPL003, SSS016]"
39, 55.0, 90.397995, 98.99999, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 0.98, 1.0, 0.88, 1.0, 0.98, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAM007, ACHA006, ECF012, EES008, EMM007, EMM029, LBB006, LBI046, LEV006, LMA021, LPL018, SBB012, SEL019, SMA025, SNV009, SOD016, SPL003, SWA008]"
40, 54.5, 91.688, 98.99999, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.96, 0.88, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACAM007, ACHA006, ECF012, EES008, EMM007, LBB006, LBI035, LBI046, LEV006, LMA021, LPL018, SBB012, SEL019, SMA025, SNV009, SOD016, SPL003, SWA008]"
41, 60.800003, 93.49599, 98.99999, "[1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 0.98, 0.94, 1.0, 1.0, 0.98, 1.0, 0.98, 1.0, 0.98, 0.98]", "[EES008, EMM029, FSP003, LBI046, LCA030, LPL018, SAS024, SBB012, SCO027, SDD031, SMA025, SMO020, SNV009, SOD016, SPL003, SRR019, SSS016, SZO001]"
42, 51.499992, 92.44999, 99.6, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.96, 1.0, 1.0, 0.98, 1.0, 1.0, 0.98, 1.0, 1.0]", "[ACHA006, ACTA018, ECF012, EES008, EMM029, LBB006, LBI046, LMA021, LPL002, LPL018, ORE012, PMO022, SBB012, SMA025, SNV009, SOD016, SPL003, SWA008]"
43, 52.000004, 92.982, 99.5, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.96, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.96]", "[ACHA006, ACTA018, ECF012, EES008, EMM029, LBB006, LBI046, LMA021, LPL002, LPL018, ORE012, PMO022, SBB012, SMA025, SNV009, SOD016, SPL003, SWA008]"
44, 56.200005, 93.34799, 99.29999, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.94, 0.98, 0.98, 1.0, 1.0, 1.0, 0.98, 1.0, 0.98]", "[ACHA006, ACTA018, ECF012, EES008, EMM029, LBB006, LBI046, LMA021, LPL002, LPL018, ORE012, PMO022, SBB012, SMA025, SNV009, SOD016, SPL003, SWA008]"
45, 58.60001, 91.79998, 99.09999, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 0.98, 0.94, 1.0, 1.0, 0.96, 1.0, 1.0, 1.0, 1.0, 0.96]", "[ACHA006, ACTA018, ECF012, EES008, EMM029, LBB006, LBI046, LMA021, LPL002, LPL018, ORE012, PMO022, SBB012, SMA025, SNV009, SOD016, SPL003, SWA008]"
46, 75.8, 95.897995, 99.6, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.96, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACHA006, ACTA018, ECF012, EES008, EMM029, LBB006, LBI046, LMA021, LPL002, LPL018, ORE012, PMO022, SBB012, SMA025, SNV009, SOD016, SPL003, SWA008]"
47, 60.000004, 94.423996, 99.6, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.96, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 0.98]", "[ACTA018, ECF012, EES008, EMM029, LBI046, LDG008, LMA021, LPL002, LPL018, ORE012, SBB012, SMA025, SNV003, SNV009, SOD016, SPL003, SST009, SWA008]"
48, 74.40001, 95.92199, 99.59999, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 0.98]", "[ACTA018, ECF012, EES008, EMM029, LBI046, LDG008, LMA021, LPL002, LPL018, ORE012, SBB012, SMA025, SNV003, SNV009, SOD016, SPL003, SST009, SWA008]"
49, 80.9, 96.98798, 99.69999, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0]", "[ACTA018, ECF012, EES008, EMM029, LDG008, LMA021, LPL002, LPL018, LPL024, ORE012, SBB012, SMA025, SNV003, SNV009, SOD016, SPL003, SST009, SWA008]"
