Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
50, 61.6, 97.441345, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU028, ACGM019, EEG026, EES008, EJP027, EMM022, LDG008, LMA053, LPR012, LVE007, LVE032, OCP013, PFF012, SMA025, SMA033, SOD016, SOD020, STE019]"
51, 70.26667, 98.07866, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACCU028, ACRR006, EAM002, EES008, EJP027, EMM022, LAM010, LDG008, LPR012, LVE032, OCP013, SBB018, SMA025, SMA036, SMW010, SOD016, STE019]"
52, 75.86667, 97.64223, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU028, EEG026, EES008, EJP027, EMM022, LAM014, LDG008, LMA053, LPR012, LVE007, LVE032, OCP013, PFF012, SMA025, SMA033, SOD016, SOD020, STE019]"
53, 75.46666, 98.08046, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, EAG024, EAM002, EES008, EJP025, EMM022, LBB006, LDG008, LPR012, LVE032, OCP013, ORE003, ORR013, SBB018, SMA025, SMA036, SOD016, STE019]"
54, 70.93333, 98.09861, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACMU003, EES008, EJP027, EMM022, LAL017, LDG008, LPR012, LTT015, LVE032, OCP013, PFF012, SEL020, SFO026, SGM012, SMA025, SOD016, STE019, SWA006]"
55, 75.066666, 98.23508, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, EES008, EJP027, EMM022, EMM034, EPP029, LAL007, LDG008, LPR012, LUN031, LVE032, OCP013, OWA016, PLB004, SAS015, SMA025, SOD016, STE019]"
56, 71.333336, 97.910645, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, EES008, EJP027, EMM022, EMM034, EPP029, LAL007, LDG008, LPR012, LUN031, LVE032, OCP013, OWA016, PHE027, SAS015, SMA025, SOD016, STE019]"
57, 70.66667, 97.99691, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACEM018, ACGD014, ACHA006, EAM002, EES008, EJP027, EMM022, EWW039, FSP008, LDG008, LPR012, LVE032, OCP013, OMW010, SGM018, SMA025, SOD016, STE019]"
58, 74.13334, 97.911545, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[EES008, EJP027, EMM022, ESS002, LDG008, LDG019, LPR012, LVE030, LVE032, OCP013, OSH003, OSH018, PFF012, SGD018, SMA025, SMA033, SOD016, STE019]"
59, 70.8, 97.916016, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[EES008, EJP027, EMM022, FSE007, LAL017, LPR012, LVE032, OCP013, OMA023, PFF012, PIC012, PMO009, SEL020, SFO026, SMA025, SMA036, SOD016, STE019]"
