Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
28, 92.200005, 99.02602, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACGM028, ACPP003, ACPP026, ACRR004, EEE009, FSE002, LBB001, LBI013, LBU037, LTT006, LVE023, MYHI001, OCE018, ORE004, POM014, SFN025, SPL003]"
29, 96.200005, 99.06001, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAL015, ACFE014, ACFU001, ACGM031, ACMU003, ACRR002, ACRR004, ACSP027, EJP012, EJP014, EWO010, LBI013, OCP006, PMO022, SFN025, SMO024, SOD007, SST032]"
30, 96.200005, 99.18402, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAL015, ACAL025, ACFE014, ACFU001, ACGM031, ACRR002, ACRR004, EJP012, EWO010, LBI013, LCA032, OBI019, OCP006, OWA016, PHE007, PMO022, SFN025, SMO024]"
31, 97.2, 99.21401, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAL015, ACAL025, ACFE035, ACFU001, ACGM031, ACRR002, ACRR004, ACWS013, EJP012, EOW020, LBI013, LCA032, OBI019, PMO003, PMO022, SFN025, SGM021, SMO024]"
32, 94.6, 99.33401, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACGM028, ACPP003, ACPP026, ACRR004, EEE009, EJF014, LBB001, LBI013, LBU037, LTT006, ORE004, POM014, SEV001, SFN025, SGD007, SMA035, SPL003]"
33, 95.6, 99.40801, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACEV002, ACFE014, ACFU001, ACMU003, ACNO018, EDO001, EOW024, LAL022, LBU025, LCA030, LMC015, LPR006, LTT005, OFF006, OMA010, PMO022, SFN025, SWA024]"
34, 97.2, 99.422, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACEM002, ACFU001, ACFU006, ACGM028, ACPP003, ACPP026, ACRR004, EEE009, LBB001, LBI013, LBU037, LRE025, LTT006, OCE018, ORE004, POM014, SFN025, SPL003]"
35, 97.799995, 99.494026, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACEM002, ACFU001, ACFU006, ACGM028, ACPP003, ACPP026, ACRR004, EEE009, LAM015, LBB001, LBI013, LBU037, LTT006, OCE018, ORE004, POM014, SFN025, SPL003]"
36, 95.99999, 99.45803, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAZ009, ACFU001, ACGM028, ACOO008, ACPP003, ACPP026, ACRR001, ACRR004, EEE009, LBB001, LBI013, LTT006, OCE018, ORE004, PFF023, POM014, SFN025, SGD007]"
37, 98.2, 99.546036, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAZ005, ACCU023, ACFU001, ACGM033, ACPP003, ACRR004, ACSP021, LBU037, LCA001, LMA046, LTT006, LUN018, OMW017, ORE004, PFF027, SFN025, SMW002, SPL003]"
