Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
29, 92.799995, 97.77, 99.799995, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACEV003, EJF004, ERO030, FSP006, HEV004, LMC023, LRE021, OCE009, OCP002, OFF002, SDD028, SEL020, SOD016, SST038, SST039, STE002, SWA022]"
30, 91.399994, 97.409996, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACEV003, EJF004, ERO030, FSP006, HEV004, LMC023, LRE021, OCE009, OCP002, OFF002, SDD028, SEL020, SOD016, SST038, SST039, STE002, SWA022]"
31, 90.100006, 97.734024, 99.799995, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACEV003, ACTA005, EJF004, ERO030, FSP006, HEV004, LMC023, LRE021, OCE009, OCP002, SDD028, SEL020, SOD016, SST038, SST039, STE002, SWA022]"
32, 93.100006, 98.254, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACFE027, ACHA006, EAG014, ESY005, FSP006, HEV004, LMA046, LMC023, OBI013, OCE009, OCP002, OFF002, SDD028, SEL020, SOD016, SST038, SWA022]"
33, 94.40001, 98.59599, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACFE027, ACHA006, FSP006, HEV004, LMA046, LMC023, LRE021, LVE017, OCE009, OCP002, OFF002, SDD028, SEL020, SOD016, SST038, STR022, SWA022]"
34, 93.2, 98.33001, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACFE027, ACHA006, EAG014, FSP006, HEV004, LMA046, LMC023, OCE009, OCP002, OFF002, ORE004, SDD028, SEL020, SEN020, SOD016, SST038, SWA022]"
35, 95.8, 98.792, 99.899994, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACFE027, ACHA006, EAG014, FSP006, HEV004, LMA028, LMA046, LMC023, OCE009, OCP002, OFF002, ORE004, SDD028, SEL020, SOD016, SST038, SWA022]"
36, 94.3, 98.84599, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACFE027, ACHA006, EAG014, ERO009, FSP006, HEV004, LMA046, LMC023, OCE009, OCP002, OFF002, ORE004, SDD028, SEL020, SOD016, SST038, SWA022]"
37, 93.899994, 98.530014, 99.899994, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACFE027, ACHA006, ACMY004, ESS002, FSP006, LMA046, LMC023, LVE017, OCE009, OCP002, OFF002, SDD028, SEL020, SMO025, SOD016, SST038, SWA022]"
38, 93.4, 98.916, 99.899994, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACHA006, ACMY004, ESS002, FSP006, LMA046, LMC023, LVE017, OCE009, OCP002, OFF002, OMW018, SDD028, SEL020, SMO025, SOD016, SST038, SWA022]"
