Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
48, 60.599995, 92.111984, 99.6, "[1.0, 1.0, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACNO021, ACTA008, EBT004, EWW028, LBI045, LMC025, LPR012, OCP002, OSH001, SBB012, SBB021, SDD005, SDD026, SEL016, SMA025, SMA035, SNB019, SPL003]"
49, 59.600002, 93.2293, 99.799995, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACNO021, ACTA008, EBT004, EWW028, LBI045, LMC025, LPR012, OCP002, OSH001, SBB012, SBB021, SDD005, SDD026, SEL016, SMA025, SMA035, SNB019, SPL003]"
50, 66.0, 92.98336, 99.6, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.96]", "[ACPP004, ACTA008, EWW028, LBI045, LMC025, LPR012, OCP002, OSH001, SBB012, SBB021, SDD005, SDD026, SEL016, SMA025, SMA035, SNB019, SNV014, SPL003]"
51, 66.200005, 93.12665, 99.6, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.96]", "[ACCU030, ACNO021, ACTA008, EBT004, EWW028, LMC025, LPR012, OCP002, OSH001, SBB012, SBB021, SDD005, SDD026, SEL016, SMA025, SMA035, SNB019, SPL003]"
52, 54.4, 93.727974, 99.40001, "[1.0, 1.0, 0.98, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 0.98]", "[EBT004, EWW028, LMC025, LPR012, OCE009, ORF006, OSH001, PCA010, SBB012, SBB021, SCD002, SDD026, SMA003, SMA025, SMA035, SME013, SNB019, SPL003]"
53, 68.200005, 93.7693, 99.799995, "[1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACSP021, EBT004, EWW028, LAM027, LMC025, LPR012, OCP002, OSH001, SBB012, SBB021, SDD005, SDD026, SEL016, SMA025, SMA035, SNB019, SPL003, SSC007]"
54, 66.0, 94.96463, 99.799995, "[1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACTA008, EBT004, EWW028, LMC025, LPR012, OCP002, OSH001, SBB012, SBB021, SDD005, SDD026, SEL016, SMA025, SMA035, SNB019, SPI001, SPL003, SPP003]"
55, 75.6, 95.46465, 99.799995, "[1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACWS014, ECF018, EWW028, LBI045, LMC025, LPR012, OCP002, OSH001, SBB012, SBB021, SDD005, SDD026, SEL016, SMA025, SMA035, SME005, SPI021, SPL003]"
56, 61.6, 95.49597, 99.6, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.96]", "[ACCU030, ACNO021, EBT004, EWW028, LMC025, LPR012, OCP002, OSH001, SBB012, SBB021, SDD026, SEL016, SMA025, SMA035, SNB019, SPL003, SST032, SUM001]"
57, 75.0, 95.604614, 99.799995, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98]", "[EBT004, EEG016, EWW028, LAM027, LBI047, LPR012, MYPA001, OCP002, OSH001, SBB012, SBB021, SDD005, SDD026, SEL016, SMA025, SMA035, SNB019, SPL003]"
58, 70.6, 95.481995, 99.799995, "[1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU030, ACTA008, EWW028, LMC025, LPR012, OCP002, OSH001, PAN008, SBB012, SBB021, SDD005, SDD026, SEL016, SMA025, SMA035, SNB019, SPL003, SUM001]"
59, 72.4, 95.67597, 99.6, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.96]", "[ACTA008, ECF018, EWW028, LMC025, LPR012, OCP002, OFI035, OSH001, SBB012, SBB021, SDD026, SEL016, SMA025, SMA035, SNB019, SOD008, SPI021, SPL003]"
60, 73.2, 95.35126, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACTA008, EWO001, EWW028, LMC025, LPR012, OCP002, OSH001, PAN008, SBB012, SBB021, SDD005, SDD026, SEL016, SMA025, SMA035, SNB019, SPL003, SUM001]"
61, 73.2, 94.90667, 99.799995, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACTA008, ECF018, EWW028, LMC025, LPR012, OCP002, OFI035, OSH001, SBB012, SBB021, SDD026, SEL016, SMA025, SMA035, SMO007, SNB019, SOD008, SPL003]"
62, 69.200005, 95.14932, 99.6, "[1.0, 1.0, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACGM021, ACTA008, ECF018, ERO039, EWW028, LMC025, LPR012, OCP002, OSH001, SBB012, SDD026, SEL016, SMA025, SMA035, SNB019, SOD008, SPI021, SPL003]"
63, 71.200005, 95.58469, 99.799995, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACGM014, EWW028, LMC025, LPR012, OCP002, ODE013, OSH001, SAS020, SBB012, SBB021, SDD026, SEL016, SEL017, SMA025, SMA026, SMA035, SNB019, SPL003]"
64, 66.200005, 95.54333, 99.799995, "[1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ECF018, EWW028, LPR012, OCP002, OFI035, OSH001, PLB001, SAS005, SBB012, SBB021, SDD018, SDD026, SEL016, SMA025, SMA035, SNB019, SOD016, SPL003]"
65, 69.200005, 95.45134, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACTA008, ACWS008, EMM034, EWW028, LCA012, LCA032, LMC025, LPR012, OCP002, OSH001, SBB012, SDD005, SDD026, SEL016, SMA025, SMA035, SNB019, SPL003]"
