Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
30, 53.33333, 86.970665, 96.4, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7, 0.84, 0.98, 0.94, 1.0]", "[EMM022, EMM034, LDG005, LDG008, LPR012, LVE032, MYHI002, OCE009, OSH001, PFF012, PHE011, SCC006, SMA025, SNV009, SOD016, SOD032, STE019, SWA022]"
31, 49.466663, 85.33332, 96.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 0.72, 0.84, 0.98, 1.0, 0.88]", "[EES008, EMM022, EMM034, LCA023, LDG008, LPR012, MYHI002, OCE009, OSH001, PCA012, PFF012, PHE011, SCO011, SMA025, SNV009, SOD016, STE019, SWA022]"
32, 53.73333, 84.27467, 94.666664, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 0.66, 0.76, 1.0, 0.92, 0.88]", "[ACPP005, EES008, EMM022, EMM034, LCA023, LDG008, LPR012, OCE009, OCP013, OSH001, PFF012, PHE011, PIC003, SMA025, SNV009, SOD016, STE019, SWA022]"
33, 54.4, 84.576004, 95.33333, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.94, 1.0, 1.0, 0.98, 0.66, 0.82, 1.0, 0.92, 0.98]", "[ACGM037, ACMY002, EES008, EMM022, EMM034, FPA001, LDG008, LVE032, OCE009, OCP002, OSH001, PFF012, SGM033, SMA025, SOD016, SOD019, SOD028, STE019]"
34, 53.06667, 85.173355, 96.93333, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 0.98, 0.7, 0.9, 1.0, 0.98, 1.0]", "[ACGM037, ACGM043, ACMY002, EES008, EMM022, EMM034, FPA001, LAL017, LDG008, LVE032, OCE009, OCP002, OSH001, PFF012, SGM033, SMA025, SOD016, STE019]"
35, 72.666664, 87.50932, 95.86667, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 0.58, 0.88, 1.0, 0.98, 0.96]", "[ACGM037, ACGM043, ACMY002, EES008, EMM022, EMM034, LAL017, LCC017, LDG008, LVE032, OCE009, OCP002, OSH001, PFF012, SGM033, SMA025, SOD016, STE019]"
36, 51.333332, 86.64268, 96.533325, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.74, 0.86, 0.94, 0.96, 0.98]", "[ACGM043, ACMY002, EES008, EMM022, EMM034, FPA001, LAL017, LDG008, LMA021, LVE032, OCE009, OCP002, OSH001, PFF012, SGM033, SMA025, SOD016, STE019]"
38, 57.199997, 86.19465, 95.86667, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.72, 0.8, 0.98, 0.96, 0.92]", "[ACAL013, ACGM043, ACMY002, EES008, EMM022, EMM034, LAL017, LCC017, LDG008, LVE032, OCE009, OCP002, OSH001, PFF012, SGM033, SMA025, SOD016, STE019]"
39, 51.86666, 85.89335, 95.73334, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.56, 0.88, 1.0, 0.92, 1.0]", "[ACAL013, ACGM043, ACMY002, EES008, EMM022, EMM034, LAL017, LCC017, LDG008, LVE032, OCE009, OCP002, OSH001, PFF012, SGM033, SMA025, SOD016, STE019]"
40, 51.333332, 84.76668, 94.79999, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 0.66, 0.74, 0.98, 0.92, 0.94]", "[ACAL013, ACGM043, ACMY002, EES008, EMM022, EMM034, LAL017, LCC017, LDG008, LVE032, OCE009, OCP002, OSH001, PFF012, SGM033, SMA025, SOD016, STE019]"
41, 46.93333, 85.804, 96.93333, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.78, 0.86, 1.0, 0.98, 0.92]", "[ACGM043, ACIM002, ACMY002, ACPP019, EES008, EMM022, EMM034, EPP016, EWW036, LDG008, LVE032, OCE009, OCP002, OSH001, PFF012, SMA025, SOD016, STE019]"
42, 36.399998, 85.79065, 96.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.72, 0.88, 0.96, 0.9, 0.94]", "[ACGM043, ACIM002, ACMY002, ACPP019, EES008, EMM022, EMM034, EPP016, EWW036, LDG008, LVE032, OCE009, OCP002, OSH001, PFF012, SMA025, SOD016, STE019]"
43, 47.33333, 85.44666, 96.26667, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.76, 0.78, 0.98, 0.96, 0.96]", "[ACGM043, ACIM002, ACMY002, ACPP019, EES008, EMM022, EMM034, EPP016, EWW036, LDG008, LVE032, OCE009, OCP002, OSH001, PFF012, SMA025, SOD016, STE019]"
44, 52.266663, 86.42134, 97.46666, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 0.78, 0.9, 0.98, 0.98, 1.0]", "[ACGM043, ACIM002, ACMY002, ACPP019, EES008, EMM022, EMM034, EPP016, EWW036, LDG008, LVE032, OCE009, OCP002, OSH001, PFF012, SMA025, SOD016, STE019]"
45, 54.533344, 84.73199, 96.8, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 0.7, 0.98, 0.96, 0.94, 0.96]", "[ACGM043, ACIM002, ACMY002, ACPP019, EES008, EMM022, EMM034, EPP016, EWW036, LDG008, LVE032, OCE009, OCP002, OSH001, PFF012, SMA025, SOD016, STE019]"
46, 48.53333, 85.90935, 96.13333, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.68, 0.82, 1.0, 0.94, 0.98]", "[ACGM043, ACIM002, ACMY002, ACPP019, EES008, EMM022, EMM034, EPP016, EWW036, LDG008, LVE032, OCE009, OCP002, OSH001, PFF012, SMA025, SOD016, STE019]"
47, 47.866665, 86.728, 97.46667, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 0.8, 0.9, 1.0, 0.98, 0.96]", "[ACGM043, ACIM002, ACMY002, EES008, EMM022, EMM034, EPP016, ERO011, EWW036, LDG008, LVE032, OCE009, OCP002, OSH001, PFF012, SMA025, SOD016, STE019]"
48, 57.60001, 87.738655, 96.93333, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7, 0.9, 0.98, 0.98, 0.98]", "[ACGM043, ACIM002, ACMY002, EES008, EMM022, EMM034, EPP016, ERO011, EWW036, LDG008, LVE032, OCE009, OCP002, OSH001, PFF012, SMA025, SOD016, STE019]"
49, 50.53333, 86.962654, 96.933334, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 0.76, 0.88, 0.98, 1.0, 0.94]", "[ACGM043, ACIM002, ACMY002, EES008, EMM022, EMM034, EPP016, ERO011, EWW036, LDG008, LVE032, OCE009, OCP002, OSH001, PFF012, SMA025, SOD016, STE019]"
