Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
37, 21.5, 43.384, 62.299995, "[0.3, 0.48, 0.82, 0.88, 0.7, 0.18, 0.76, 0.68, 1.0, 0.6, 0.42, 0.86, 0.64, 0.3, 0.72, 0.28, 1.0, 0.9, 0.42, 0.52]", "[ACGM027, ACMO003, EES008, EJP027, ELT008, EWO013, EWO018, EWW028, LCA009, LDG008, LMA021, LVE023, OFF008, SAA019, SMA035, SMO018, SNV017, SOD016]"
38, 18.8, 45.302002, 65.7, "[0.3, 0.48, 0.82, 0.9, 0.76, 0.26, 0.86, 0.7, 1.0, 0.78, 0.32, 0.92, 0.72, 0.3, 0.66, 0.6, 0.98, 0.86, 0.5, 0.42]", "[ACGD012, ACGD013, ACMO003, EES008, EJP027, ERO027, EWW028, LCA009, LDG008, LEV006, LMA016, LMA021, LVE023, PHE027, SMA035, SMO018, SNV028, SOD016]"
39, 16.699999, 47.465996, 66.399994, "[0.24, 0.54, 0.82, 0.96, 0.82, 0.18, 0.86, 0.68, 1.0, 0.66, 0.32, 0.9, 0.76, 0.38, 0.72, 0.48, 0.98, 0.86, 0.6, 0.52]", "[ACFE011, ACGM027, ACMO003, EES008, EJP027, ELT008, EWO013, EWO018, EWW028, LCA009, LDG008, LMA021, OFF008, SAA019, SMA035, SMO018, SNV017, SOD016]"
40, 23.3, 47.684, 69.700005, "[0.4, 0.58, 0.88, 0.98, 0.8, 0.26, 0.9, 0.76, 1.0, 0.7, 0.52, 0.94, 0.76, 0.3, 0.78, 0.56, 1.0, 0.82, 0.46, 0.54]", "[ACGD012, ACGD013, ACMO003, EES008, EJP027, ERO027, EWW028, LCA009, LDG008, LEV006, LMA016, LMA021, LVE023, PHE027, SMA035, SME007, SMO018, SOD016]"
41, 31.0, 53.074, 71.799995, "[0.44, 0.52, 0.84, 0.98, 0.9, 0.26, 0.94, 0.74, 1.0, 0.82, 0.6, 0.9, 0.78, 0.4, 0.72, 0.56, 0.98, 0.86, 0.6, 0.52]", "[ACGD012, ACGD013, ACMO003, EES008, EJP027, ELT008, EWW028, LCA009, LDG008, LEV006, LMA016, LMA021, LVE023, PHE027, SMA035, SME007, SMO018, SOD016]"
42, 29.399998, 54.108, 76.50001, "[0.42, 0.76, 0.92, 0.98, 0.86, 0.38, 0.96, 0.72, 1.0, 0.76, 0.64, 0.92, 0.88, 0.5, 0.78, 0.64, 1.0, 0.92, 0.58, 0.68]", "[ACCU021, ACFE011, ACGM027, ACMO003, EES008, EJP027, ELT008, EWO018, EWW028, EWW036, LDG008, LMA021, OFF008, SAA019, SMA035, SMO018, SNV017, SOD016]"
43, 26.200003, 58.106007, 76.8, "[0.52, 0.6, 0.9, 1.0, 0.94, 0.42, 0.94, 0.76, 1.0, 0.9, 0.64, 0.94, 0.86, 0.42, 0.84, 0.68, 1.0, 0.88, 0.56, 0.56]", "[ACCU021, ACFE011, ACGM027, ACMO003, EES008, EJP027, ELT008, EWO018, EWW028, EWW036, LDG008, LMA021, OFF008, SAA019, SMA035, SMO018, SNV017, SOD016]"
44, 35.100002, 58.106, 79.0, "[0.48, 0.72, 0.9, 0.98, 0.84, 0.5, 0.94, 0.9, 1.0, 0.8, 0.64, 1.0, 0.84, 0.46, 0.82, 0.74, 0.98, 0.86, 0.7, 0.7]", "[ACAM007, ACCU021, ACFE011, ACGM027, ACMO003, EES008, EJP027, ELT008, EWO018, EWW028, LDG008, LMA021, LVE032, SAA019, SMA035, SMO018, SNV017, SOD016]"
45, 36.199997, 56.961994, 79.4, "[0.52, 0.74, 0.84, 0.98, 0.88, 0.38, 0.92, 0.72, 1.0, 0.92, 0.7, 0.94, 0.94, 0.5, 0.82, 0.6, 1.0, 0.96, 0.76, 0.76]", "[ACAM007, ACCU021, ACFE011, ACGM027, ACMO003, EES008, EJP027, ELT008, EWO018, EWW028, LDG008, LMA021, LVE032, SAA019, SMA035, SMO018, SNV017, SOD016]"
46, 30.999998, 57.267998, 80.1, "[0.42, 0.82, 0.92, 1.0, 0.96, 0.4, 0.92, 0.62, 1.0, 0.88, 0.72, 1.0, 0.84, 0.58, 0.86, 0.72, 1.0, 0.92, 0.72, 0.72]", "[ACAM007, ACCU021, ACFE011, ACGM027, ACMO003, EES008, EJP027, ELT008, EWO018, EWW028, LDG008, LMA021, LVE032, SAA019, SMA035, SMO018, SNV017, SOD016]"
47, 22.9, 60.250004, 76.5, "[0.36, 0.66, 0.84, 1.0, 0.86, 0.34, 0.9, 0.74, 1.0, 0.84, 0.68, 0.92, 0.78, 0.64, 0.84, 0.7, 1.0, 0.94, 0.6, 0.66]", "[ACAM007, ACCU021, ACFE011, ACMO003, ACPP031, EES008, EJP027, ELT008, EWW028, LDG008, LMA021, LVE032, PHE017, SAA019, SMA035, SMO018, SNV017, SOD016]"
48, 34.499996, 60.978, 78.0, "[0.42, 0.64, 0.88, 0.98, 0.92, 0.4, 1.0, 0.9, 1.0, 0.94, 0.66, 1.0, 0.82, 0.4, 0.84, 0.62, 1.0, 0.92, 0.58, 0.68]", "[ACCU021, ACFE011, ACMO003, ACPP031, EES008, EJP027, ELT008, EWW028, LDG008, LMA021, LVE032, PHE017, SAA019, SGD001, SMA035, SMO018, SNV017, SOD016]"
49, 29.300001, 65.27399, 80.799995, "[0.56, 0.72, 0.88, 0.98, 0.9, 0.42, 1.0, 0.84, 1.0, 0.9, 0.8, 1.0, 0.82, 0.6, 0.86, 0.66, 1.0, 0.92, 0.62, 0.68]", "[ACCU021, ACFE011, ACGM010, ACMO003, ACPP031, EES008, EJP027, ELT008, EWW028, LDG008, LMA021, LVE032, PHE017, SAA019, SMA035, SMO018, SNV017, SOD016]"
