Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
28, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACCU022, ACEV006, ACGM027, ACMU008, ACPP016, EEE019, EOW003, LBI009, LMA033, LPL003, LPR012, LUN029, ODE011, PHE012, SAS003, SGD012, SMA033, STE010]"
29, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACCU002, ACCU004, ACGD008, ACGD013, ACHA004, EWW019, LAM009, LAM015, LDG018, LDG021, LMA001, LMA047, LPL035, LVE017, SAA018, SFN013, SLP001, SNV016]"
30, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACFE021, ACGM004, ACGM037, ACHA004, ACMO003, ACNO032, ACPP025, ACPP036, ECF011, ELT008, LBI045, LEV002, LPR014, OMA013, PLB005, POM011, SEL017, SSC002]"
31, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACCU022, ACEV006, ACPP016, EEE019, EES011, EOW003, EPP003, LBI009, LBI045, LPR012, LUN029, ODE011, OMW013, PHE012, SAS003, SEN014, SGD012, STE010]"
32, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACAL004, ACEM031, ACHA004, ACOO010, EEE018, ESS007, EWO014, EWW006, EWW019, FSE003, LAM008, LAM009, LBI041, LDG003, LMA047, OBI020, PAN006, SHN004]"
33, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACSP001, LBU014, LRE029, LTT015, LTT022, LTT026, LVE025, OBI010, OBI011, OBI028, ODE010, OMA001, OMA025, PCA020, SCO009, SEL017, SPI004, SSS023]"
34, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACPP025, ACRR006, LAL007, LBU010, LCC002, LMC014, OCE004, OFF016, PAN022, SEL017, SME008, SNV006, SNV008, SNV025, SNV042, SOD014, STR017, SWA003]"
35, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACMU001, ACMU008, ACPP008, ACSP001, LBB006, LBI012, LBI046, LBU014, LRE029, LTT003, LTT015, LTT022, LTT026, OBI028, PCA020, PMO004, SEL017, SPI004]"
36, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACFE012, ACNO040, ACSP005, ERO020, ESS010, LBB026, LBU020, LCA010, LMC014, MYSE003, ORF003, ORR008, OWA007, SEN010, SMO016, SNB025, SPI020, SSS015]"
37, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACIM001, ACMU001, ACMU008, ACPP008, ACSP001, LBB006, LBI012, LBI046, LBU014, LRE029, LTT015, LTT022, LTT026, OBI028, PCA020, PMO004, SEL017, SPI004]"
38, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACAL024, ACFE021, ACPP036, EAG001, EES019, EJP025, FSC001, LBB002, LBI045, LCC017, LEV002, LMA037, LPR014, OMA010, PLB005, POM018, SMA035, SSC002]"
39, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACIM001, ACMU001, ACPP008, ACSP001, LBB006, LBI012, LBI046, LBU014, LRE029, LTT015, LTT022, LTT026, OBI028, ODE018, OFI011, PCA020, SEL017, SPI004]"
40, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACEM002, ACEM006, ACEM031, ACHA004, EEE018, ESS007, EWW006, FSE003, LMA047, LMC010, LTT009, OBI020, PAN006, SCO021, SEN010, SHN004, SNB010, SSS008]"
41, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACFE011, ACNO035, EAF003, FPA001, LDG006, LRE029, LTT015, LVE025, OBI010, OBI011, OBI028, ODE010, OMA001, PCA020, PMO021, SNV033, SPI004, SSS023]"
42, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACMO001, ACSP001, FPA001, LDG006, LRE029, LTT007, LTT015, LVE025, OBI010, OBI011, PCA020, SCO001, SCO002, SCO018, SEL017, SFN019, SPI004, SSS023]"
43, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACFE012, ACNO022, ACNO039, ACNO041, ACSP005, EHH008, EJF004, EMM019, LBB006, LMA008, LTT009, ODE003, ORR008, PCA020, SAS021, SEL001, SMO002, SNB015]"
