Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
24, 10.899999, 62.277996, 86.49999, "[0.98, 0.92, 1.0, 0.94, 0.5, 1.0, 1.0, 0.96, 0.76, 0.72, 0.82, 0.98, 0.84, 0.88, 0.76, 0.9, 0.88, 0.96, 0.76, 0.74]", "[ACFE039, ACHA006, ACMO003, ACNO004, ACNO019, ACPP017, ACTO004, EMM034, LDG008, LMA014, LMA046, LMC025, OCP002, SBB012, SGM018, SMA036, SME007, SSS028]"
25, 13.0, 67.036, 85.200005, "[0.94, 0.94, 1.0, 0.88, 0.6, 0.94, 1.0, 0.98, 0.8, 0.68, 0.76, 0.94, 0.92, 0.92, 0.74, 0.84, 0.84, 0.92, 0.72, 0.68]", "[ACFE039, ACHA006, ACMO003, ACNO004, ACNO019, ACPP017, ACTO004, EMM034, ERO008, LDG008, LMA014, LMC025, OCP002, SBB012, SGM018, SMA036, SME007, SSS028]"
26, 12.999998, 67.528, 86.7, "[0.96, 0.92, 1.0, 0.94, 0.5, 0.98, 1.0, 0.92, 0.78, 0.68, 0.76, 0.94, 0.9, 0.9, 0.78, 0.96, 0.92, 1.0, 0.74, 0.76]", "[ACHA006, ACMO003, ACNO004, ACNO019, ACPP017, ACSP027, ACTO004, EMM034, EOW021, LDG008, LMA046, LMC025, OCP002, SBB012, SGM018, SMA036, SME007, SSS028]"
27, 15.099999, 69.997986, 86.999985, "[0.92, 0.96, 1.0, 0.98, 0.48, 0.98, 1.0, 0.92, 0.8, 0.7, 0.82, 0.94, 0.88, 0.94, 0.8, 0.84, 0.92, 0.92, 0.8, 0.8]", "[ACFE039, ACHA006, ACMO003, ACNO004, ACNO019, ACPP017, EMM034, ERO008, EWO002, LDG008, LMA014, LMC025, OCP002, SBB012, SGM018, SMA036, SME007, SSS028]"
28, 9.9, 68.292, 89.5, "[0.96, 0.96, 1.0, 0.96, 0.7, 0.98, 1.0, 0.98, 0.82, 0.58, 0.88, 1.0, 0.96, 0.96, 0.82, 0.92, 0.88, 0.94, 0.76, 0.84]", "[ACHA006, ACMO003, ACNO004, ACNO019, ACPP011, ACPP017, EMM034, ERO008, LBI022, LDG008, LMA014, LMC025, OCP002, SBB012, SGM018, SMA036, SME007, SSS028]"
29, 17.7, 73.218, 89.200005, "[0.96, 1.0, 1.0, 0.94, 0.64, 1.0, 1.0, 0.96, 0.76, 0.72, 0.66, 0.98, 1.0, 0.98, 0.8, 0.94, 0.92, 0.96, 0.84, 0.78]", "[ACFE039, ACHA006, ACMO003, ACNO004, ACNO019, ACTO004, EMM034, ERO008, EWW036, LDG008, LMA014, OCP002, SAA001, SBB012, SFN015, SGM018, SMA036, SME007]"
30, 15.699999, 73.58397, 89.200005, "[0.96, 0.96, 1.0, 1.0, 0.54, 1.0, 1.0, 0.96, 0.9, 0.68, 0.94, 1.0, 1.0, 0.92, 0.82, 0.78, 0.86, 1.0, 0.82, 0.7]", "[ACFE039, ACHA006, ACMO003, ACNO004, ACNO019, ACTO004, EEE001, EMM034, ERO008, EWW036, LDG008, OCP002, SAA001, SBB012, SFN015, SGM018, SMA036, SME007]"
31, 17.499998, 72.856, 89.40001, "[1.0, 0.98, 1.0, 0.98, 0.66, 1.0, 1.0, 0.96, 0.76, 0.72, 0.76, 0.98, 0.94, 0.96, 0.86, 0.86, 0.94, 0.98, 0.86, 0.68]", "[ACAL038, ACHA006, ACMO003, ACNO004, ACNO019, ACSP027, EMM034, EOW021, LDG008, LMC025, OCP002, POM006, SBB012, SBB016, SGM018, SMA036, SME007, SSS028]"
32, 30.000002, 77.684, 92.00001, "[0.98, 1.0, 1.0, 0.98, 0.72, 1.0, 1.0, 0.96, 0.86, 0.84, 0.84, 0.96, 1.0, 0.98, 0.84, 0.82, 0.96, 1.0, 0.86, 0.8]", "[ACFE039, ACHA006, ACMO003, ACNO004, ACNO019, ACTO004, EMM034, ESS006, EWW036, LDG008, OCP002, PLB004, SAA001, SBB012, SFN015, SGM018, SMA036, SME007]"
33, 15.399999, 74.94599, 93.70001, "[1.0, 1.0, 1.0, 0.98, 0.82, 1.0, 1.0, 1.0, 0.8, 0.8, 0.86, 1.0, 0.98, 0.96, 0.92, 0.98, 0.92, 1.0, 0.86, 0.86]", "[ACFE039, ACHA006, ACMO003, ACNO004, ACNO019, ECF017, EMM034, EWW036, LBB004, LDG008, LMA014, LVE011, OCE014, OCP002, OSH001, SBB012, SMA036, SME007]"
34, 36.999996, 81.034004, 95.79999, "[1.0, 1.0, 1.0, 0.96, 0.86, 1.0, 1.0, 1.0, 0.88, 0.86, 0.94, 1.0, 1.0, 0.98, 0.9, 0.94, 1.0, 1.0, 0.88, 0.96]", "[ACFE039, ACHA006, ACMO003, ACNO004, ACNO019, ECF017, EMM034, EWW036, LBB004, LDG008, LVE011, OCE014, OCP002, OSH001, POM023, SBB012, SMA036, SME007]"
35, 29.199999, 82.47398, 97.39999, "[1.0, 1.0, 1.0, 1.0, 0.78, 1.0, 1.0, 1.0, 0.96, 0.94, 0.96, 1.0, 1.0, 1.0, 0.96, 0.96, 1.0, 0.96, 0.96, 1.0]", "[ACFE039, ACHA006, ACMO003, ACNO004, ACNO019, ECF017, EMM034, EWW036, LDG008, LPL017, LVE011, OCE014, OCP002, OSH001, POM023, SBB012, SMA036, SME007]"
36, 29.3, 83.516, 97.7, "[0.98, 1.0, 1.0, 1.0, 0.82, 1.0, 1.0, 1.0, 0.94, 0.98, 0.98, 1.0, 1.0, 1.0, 0.96, 0.98, 1.0, 1.0, 0.94, 0.96]", "[ACFE039, ACHA006, ACMO003, ACNO004, ACNO019, ECF017, EMM034, EWW036, LDG008, LPL017, LVE011, OCE014, OCP002, OSH001, POM023, SBB012, SMA036, SME007]"
37, 27.099997, 82.816, 97.6, "[0.98, 1.0, 1.0, 1.0, 0.84, 1.0, 1.0, 1.0, 0.92, 0.92, 0.98, 1.0, 0.98, 1.0, 0.96, 0.98, 1.0, 1.0, 1.0, 0.96]", "[ACFE039, ACHA006, ACMO003, ACNO004, ACNO019, ECF017, EMM034, EWW036, LDG008, LPL017, LVE011, OCE014, OCP002, OSH001, POM023, SBB012, SMA036, SME007]"
38, 28.599995, 77.76202, 96.9, "[1.0, 1.0, 1.0, 1.0, 0.82, 1.0, 1.0, 1.0, 0.88, 0.92, 0.94, 1.0, 1.0, 1.0, 0.96, 1.0, 1.0, 1.0, 0.92, 0.94]", "[ACFE039, ACHA006, ACMO003, ACNO004, ACNO019, ECF017, EMM034, EWW036, LDG008, LPL017, LVE011, OCE014, OCP002, OSH001, POM023, SBB012, SMA036, SME007]"
39, 24.8, 84.03801, 99.29999, "[1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 0.96, 0.96, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACFE039, ACHA006, ACNO004, ACNO019, ECF017, EMM034, EWW036, LDG008, LPL017, LVE011, OCP002, OSH001, POM023, SBB012, SMA036, SME007, SNV037, STE019]"
40, 34.999996, 88.15201, 99.3, "[1.0, 1.0, 1.0, 1.0, 0.94, 1.0, 1.0, 1.0, 1.0, 0.98, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0]", "[ACFE039, ACHA006, ACNO004, ACNO019, ECF017, EMM034, EWW036, LDG008, LPL017, LVE011, OCP002, OSH001, POM023, SBB012, SMA036, SME007, SNV037, STE019]"
41, 49.899998, 91.45999, 99.2, "[1.0, 1.0, 1.0, 1.0, 0.96, 1.0, 1.0, 1.0, 0.98, 1.0, 0.96, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 0.98, 1.0, 0.98]", "[ACFE039, ACHA006, ACNO004, ACNO019, ECF017, EMM034, EWW036, LDG008, LPL017, LPR020, LVE011, OCE016, OCP002, OSH001, POM023, SBB012, SMA036, STE019]"
42, 42.0, 92.74999, 99.899994, "[1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFE039, ACHA006, ACNO004, ACNO019, ECF017, EMM034, EWW036, LDG008, LVE011, OCP002, OSH001, POM023, SBB012, SMA036, SME007, SNV037, SOD019, STE019]"
43, 51.399994, 93.195984, 99.399994, "[1.0, 1.0, 1.0, 1.0, 0.94, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 0.98]", "[ACFE039, ACHA006, ACNO004, ACNO019, ECF017, EMM034, EWW036, LDG008, LVE011, OCP002, OSH001, POM023, SBB012, SMA036, SME007, SNV037, SOD019, STE019]"
44, 58.799995, 94.72599, 99.799995, "[1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFE039, ACHA006, ACNO004, ACNO019, ECF017, ECF018, EMM034, EWW036, LDG008, LVE011, OCP002, OSH001, POM023, SBB012, SMA036, SME007, SOD019, STE019]"
45, 36.699997, 93.502014, 99.899994, "[1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFE039, ACHA006, ACNO004, ACNO019, ECF017, ECF018, EMM034, EWW036, LDG008, LVE011, OCP002, OSH001, POM023, SBB012, SMA036, SME007, SOD019, STE019]"
46, 52.199997, 93.962006, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFE039, ACHA006, ACNO004, ACNO019, ECF017, ECF018, EMM034, EWW036, LDG008, LVE011, OCP002, POM023, SBB012, SMA036, SME007, SOD016, SOD019, STE019]"
47, 65.4, 94.186005, 99.899994, "[1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFE039, ACHA006, ACNO004, ACNO019, ECF017, ECF018, EMM034, EWW036, LDG008, LVE011, OCP002, POM023, SBB012, SMA036, SME007, SOD016, SOD019, STE019]"
48, 71.6, 96.156, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFE039, ACHA006, ACNO004, ACNO019, ECF017, EMM034, EWW036, LDG008, LVE011, OCP002, POM023, SBB001, SBB012, SMA036, SME007, SOD016, SOD019, STE019]"
49, 66.5, 95.83599, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACHA006, ACNO004, ACNO019, ECF017, ECF018, EMM034, EWW036, LAM023, LDG008, LVE011, OCP002, POM023, SBB012, SMA036, SME007, SOD016, SOD019, STE019]"
