Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
28, 39.0, 86.47703, 99.6, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.96]", "[ACFU001, ECF019, EES008, ELT008, ESS005, LAL020, LPR012, LUN012, OCE002, OCP002, OCP013, ODE008, ODE015, PFF012, SBB012, SMA025, SNV009, STE019]"
29, 43.599995, 86.60803, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ECF019, EES008, ELT008, ESS005, LAL020, LDG011, LPR012, LUN012, OCP002, OCP013, ODE008, ODE015, PFF012, SBB012, SMA025, SNV009, STE019]"
30, 46.8, 89.335014, 98.79999, "[1.0, 0.98, 0.96, 0.98, 1.0, 0.98, 1.0, 1.0, 1.0, 0.98]", "[ACFU001, ECF019, EES008, ELT008, ESS005, LAL020, LDG011, LPR012, LUN012, OCP002, OCP013, ODE008, ODE015, PFF012, SBB012, SMA025, SNV009, STE019]"
31, 60.4, 89.97801, 99.399994, "[1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 0.96]", "[ACFU001, ECF019, EES008, ELT008, ESS005, LAL020, LDG011, LPR012, LUN012, OCP002, OCP013, ODE008, ODE015, PFF012, SBB012, SMA025, SNV009, STE019]"
32, 32.0, 89.132, 99.2, "[0.98, 0.98, 0.98, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ECF019, EES008, ELT008, LAL020, LDG011, LDG013, LPR012, LUN012, OCP002, OCP013, ODE008, ODE015, PFF012, SBB012, SMA025, SNV009, STE019]"
33, 61.0, 89.89597, 99.6, "[1.0, 1.0, 0.98, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, EES008, ELT008, ESS005, LAL020, LPR012, LUN012, LVE012, OCP002, OCP013, ODE008, ODE015, PFF012, SBB012, SMA025, SNV009, SST014, STE019]"
34, 58.600002, 91.01495, 99.6, "[1.0, 1.0, 0.98, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, EES008, ELT008, ESS005, LAL020, LMA018, LPR012, LUN012, LVE012, OCP002, OCP013, ODE008, PFF012, SBB012, SMA025, SNV009, SST014, STE019]"
35, 55.6, 91.203995, 99.00001, "[0.98, 1.0, 0.98, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 0.96]", "[ACFU001, EES008, ELT008, ESS005, LAL020, LMA018, LPR012, LUN012, LVE012, OCP002, OCP013, ODE008, PFF012, SBB012, SMA025, SNV009, SST014, STE019]"
36, 61.0, 92.05001, 99.799995, "[1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ECF019, EES008, ESS005, LAL020, LPR012, LUN012, OCP002, OCP013, ODE008, PFF012, SBB012, SMA025, SME010, SNV009, SOD016, STE019, STR028]"
37, 69.0, 92.357956, 99.799995, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACFU001, ECF019, EES008, ESS005, LAL020, LPR012, LUN012, OCP002, OCP013, ODE008, PFF012, SBB012, SMA025, SME010, SNV009, SOD016, STE019, STR028]"
