Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
36, 64.4, 92.021034, 98.99999, "[1.0, 1.0, 0.94, 0.98, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0]", "[ACAL004, ACFU001, ACMO003, ACPH007, EES008, EWW028, LAM026, LDG008, OSH001, PAN021, PFF003, PIC004, PIC009, SBB012, SMA025, SOD016, SST038, STE019]"
37, 69.4, 92.26101, 99.6, "[1.0, 1.0, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAL004, ACFU001, ACMO003, EES008, ERO006, EWW028, LDG008, OEV005, OSH001, PAN021, PCA007, PIC004, PIC009, SBB012, SMA025, SOD016, SST038, STE019]"
38, 66.8, 92.675, 99.799995, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACFU001, ACMO003, EAG023, EEG026, EES008, EWW028, FPA001, LDG008, OCE017, OSH001, PCA007, PHE015, SBB012, SMA025, SOD016, SST023, SST038, STE019]"
39, 73.4, 93.532036, 99.40001, "[1.0, 1.0, 0.98, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACMO003, ACNO003, EES008, EWW028, FSE007, LDG008, OCP002, OSH001, PAN021, PIC004, PIC009, SBB012, SCO015, SMA025, SOD016, SST038, STE019]"
40, 68.0, 93.92199, 99.799995, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACFU001, ACMO003, ACOO016, EES008, EWW028, LDG008, OSH001, PAN001, PAN021, PCA007, PIC004, POM023, SBB012, SEV005, SMA025, SOD016, SST038, STE019]"
41, 75.8, 94.463036, 99.799995, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACFU001, ACMO003, ACOO016, EES008, EMM005, EWW028, LDG008, OSH001, PAN001, PAN021, PCA007, PFF012, PIC004, SBB012, SMA025, SOD016, SST038, STE019]"
42, 51.8, 93.71701, 99.6, "[1.0, 1.0, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACMO003, ACOO016, EES008, EMM005, EWW028, LDG008, OSH001, PAN001, PAN021, PCA007, PFF012, PIC004, SBB012, SMA025, SOD016, SST038, STE019]"
43, 74.2, 94.316986, 99.399994, "[1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.96]", "[ACFU001, ACMO003, EES008, EMM022, EWW013, EWW028, LDG008, MYPA002, OSH001, PFF015, PIC004, PIC009, POM023, SBB012, SMA025, SOD016, SST038, STE019]"
44, 74.4, 93.23499, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU006, ACFU001, ACMO003, EES008, EMM022, EWW013, EWW028, LDG008, OSH001, PFF015, PIC004, PIC009, POM023, SBB012, SMA025, SOD016, SST038, STE019]"
45, 59.8, 92.875, 99.6, "[1.0, 1.0, 0.98, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU006, ACFU001, ACMO003, EES008, EMM022, EWW013, EWW028, LDG008, OSH001, PFF015, PIC004, PIC009, POM023, SBB012, SMA025, SOD016, SST038, STE019]"
46, 66.0, 93.065025, 99.799995, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACCU006, ACFU001, ACMO003, EES008, EMM022, EWW013, EWW028, LDG008, OSH001, PFF015, PIC004, POM009, POM023, SBB012, SMA025, SOD016, SST038, STE019]"
47, 74.4, 93.97601, 99.799995, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACCU006, ACFU001, ACMO003, EES008, EMM022, EWW028, LDG008, OSH001, PFF015, PIC004, PMO028, POM009, POM023, SBB012, SMA025, SOD016, SST038, STE019]"
48, 66.8, 94.417984, 99.2, "[0.98, 1.0, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACFU001, ACMO003, ACOO016, EES008, EMM005, EWW028, HEV008, MYSE003, OEV003, OSH001, PAN021, PAN022, PFF012, SBB012, SMA025, SOD016, SST038, STE019]"
49, 69.200005, 94.10298, 99.6, "[1.0, 1.0, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACMO003, EES008, EMM022, EWW013, EWW028, LDG008, OSH001, PFF015, PIC004, POM023, SBB012, SMA025, SMO020, SMT001, SOD016, SST038, STE019]"
